EmployeeID,Age,Attrition,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Maternity,Department_Neurology,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1699009,27,No,1115,3,1,54,2,1,4,2045.0,15174,0.0,13,3,4,0.0,5.0,0.5,3,4.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1547538,20,Yes,1362,10,4,32,3,1,3,1009.0,26999,1.0,11,3,4,0.0,1.0,4.5,3,1.0,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
1712154,33,Yes,1076,3,1,70,3,1,1,3348.0,3164,1.0,11,3,1,0.0,10.0,3.0,3,10.0,8.0,7.5,7.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1715015,35,No,727,3,3,41,2,1,3,1281.0,16900,1.0,18,3,3,2.0,1.0,3.0,3,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1344006,23,No,885,4,1,58,4,1,1,2819.0,8544,2.0,16,3,1,1.0,5.0,3.0,4,3.0,2.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1136352,25,No,810,8,4,57,4,2,2,4851.0,15678,0.0,22,3,3,1.0,4.0,4.0,3,3.0,2.0,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1767421,38,No,243,7,4,46,2,2,4,4028.0,7791,0.0,20,3,1,0.0,8.0,2.0,3,7.0,7.0,0.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1196090,29,No,806,1,2,76,1,1,4,2720.0,18959,1.0,18,3,4,1.0,10.0,4.5,3,10.0,7.0,2.0,8.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1202761,48,No,817,2,2,56,4,2,2,8120.0,18597,3.0,12,3,4,0.0,12.0,3.0,3,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1288214,27,No,1410,3,4,71,4,2,4,4647.0,16673,1.0,20,3,2,2.0,6.0,3.0,3,6.0,5.0,0.0,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1510616,37,No,1225,10,4,80,4,1,4,4680.0,15232,3.0,17,3,1,0.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1824855,50,No,1207,28,4,74,4,1,3,3221.0,3297,1.0,11,3,3,2.5,20.0,3.0,3,20.0,8.0,3.0,8.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1700617,34,No,1442,9,4,46,2,3,2,8621.0,17654,1.0,14,3,2,0.0,9.0,3.0,4,8.0,7.0,7.0,7.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1589131,24,No,693,3,1,65,3,2,3,4577.0,24785,8.5,14,3,1,0.0,4.0,3.0,3,2.0,2.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1634766,39,No,408,2,4,80,2,2,3,4553.0,20978,1.0,11,3,1,0.0,20.0,4.0,3,20.0,7.0,7.5,10.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1248364,32,No,929,10,4,55,3,2,4,5396.0,21703,1.0,12,3,4,0.0,10.0,2.0,2,10.0,7.0,0.0,8.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1844102,50,No,562,8,2,50,3,2,3,6796.0,23452,3.0,14,3,1,1.0,18.0,4.0,3,4.0,3.0,1.0,3.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
1180968,38,No,827,1,2,33,4,2,4,7625.0,19383,0.0,13,3,3,0.0,10.0,4.0,2,9.0,7.0,1.0,8.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1705991,27,No,608,1,3,68,3,3,1,7412.0,6009,1.0,11,3,4,0.0,9.0,3.0,3,9.0,7.0,0.0,7.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1533978,32,No,1018,3,3,39,3,3,4,11159.0,19373,3.0,15,3,4,0.0,10.0,4.5,3,7.0,7.0,7.0,7.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1838364,47,No,703,14,4,42,3,2,1,4960.0,11825,2.0,12,3,4,0.0,20.0,2.0,3,7.0,7.0,1.0,7.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1886378,40,No,580,5,4,48,2,3,1,10475.0,23772,5.0,21,3,3,1.0,20.0,2.0,3,18.0,13.0,1.0,12.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1217160,53,No,970,7,3,59,4,4,3,14814.0,13514,3.0,19,3,3,0.0,28.5,3.0,3,5.0,1.0,1.0,3.0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1494989,41,No,427,10,2,73,2,5,4,16558.25,8861,3.0,15,3,2,2.5,23.0,2.0,2,20.5,6.0,7.5,6.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1180556,60,No,1179,16,1,84,3,2,1,5405.0,11924,8.0,14,3,4,0.0,10.0,1.0,3,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1271756,27,No,294,10,4,32,3,3,1,8793.0,4809,1.0,21,3,3,2.0,9.0,4.0,2,9.0,7.0,1.0,7.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1786662,41,No,314,1,4,59,2,5,3,16558.25,19562,1.0,12,3,2,1.0,22.0,3.0,3,20.5,7.0,2.0,10.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1713058,50,No,316,8,4,54,3,1,2,3875.0,9983,7.0,15,3,4,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1879624,28,Yes,654,1,1,67,1,1,2,2216.0,3872,7.0,13,3,4,0.0,10.0,4.0,3,7.0,7.0,3.0,7.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1530315,36,No,427,8,1,63,4,3,1,11713.0,20335,8.5,14,3,1,1.0,10.0,2.0,3,8.0,7.0,0.0,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1589247,38,No,168,1,3,81,3,3,3,7861.0,15397,4.0,14,3,4,0.0,10.0,4.0,4,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1347933,44,No,381,24,1,49,1,1,3,3708.0,2104,2.0,14,3,3,0.0,9.0,4.5,3,5.0,2.0,1.0,4.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1031434,47,No,217,3,4,49,3,4,3,13770.0,10225,8.5,12,3,4,2.0,28.0,2.0,2,20.5,2.0,7.5,13.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1699255,30,No,501,27,3,99,3,2,4,5304.0,25275,7.0,23,3,4,1.0,10.0,2.0,2,8.0,7.0,7.0,7.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1670081,29,No,1396,10,3,99,3,1,3,2642.0,2755,1.0,11,3,3,0.0,1.0,4.5,3,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1542367,42,Yes,933,19,3,57,4,1,3,2759.0,20366,6.0,12,3,4,0.0,7.0,2.0,3,2.0,2.0,2.0,2.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1259211,43,No,775,15,4,47,2,2,4,6804.0,23683,3.0,18,3,3,1.0,7.0,4.5,3,2.0,2.0,2.0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1758544,34,No,970,8,2,96,3,2,3,6142.0,7360,3.0,11,3,4,0.0,10.0,2.0,3,5.0,1.0,4.0,3.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1545288,23,No,650,9,2,37,3,1,1,2500.0,4344,1.0,14,3,4,1.0,5.0,2.0,4,4.0,3.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1121259,39,No,141,3,3,44,4,2,2,6389.0,18767,8.5,15,3,3,1.0,12.0,3.0,1,8.0,3.0,3.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1126307,56,No,832,9,3,81,3,4,4,11103.0,20420,7.0,11,3,3,0.0,28.5,1.0,2,10.0,7.0,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1400061,40,No,804,2,4,86,2,1,4,2342.0,22929,0.0,20,3,4,0.0,5.0,2.0,2,4.0,2.0,2.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1855799,27,No,975,7,4,55,2,2,1,6811.0,23398,8.0,19,3,1,0.0,9.0,2.0,1,7.0,6.0,0.0,7.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1639147,29,No,1090,10,4,83,3,1,2,2297.0,17967,1.0,14,3,4,2.0,2.0,2.0,3,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1446990,53,No,346,6,4,86,3,2,4,2450.0,10919,2.0,17,3,4,0.0,19.0,4.0,3,2.0,2.0,2.0,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1446447,35,No,1225,2,4,61,3,2,1,5093.0,4761,2.0,11,3,1,1.0,16.0,2.0,4,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1729159,32,No,430,24,1,80,3,2,4,5309.0,21146,1.0,15,3,4,2.0,10.0,2.0,3,10.0,8.0,4.0,7.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1808474,38,No,268,2,4,92,3,1,3,3057.0,20471,6.0,13,3,2,1.0,6.0,0.5,1,1.0,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1254029,34,No,167,8,2,32,3,2,1,5121.0,4187,3.0,14,3,3,1.0,7.0,3.0,3,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1581250,52,No,621,3,3,31,2,4,1,16558.25,10084,1.0,11,3,1,0.0,28.5,3.0,4,20.5,6.0,1.0,14.5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1269152,33,Yes,527,1,4,63,3,1,4,2686.0,5207,1.0,13,3,3,0.0,10.0,2.0,2,10.0,9.0,7.0,8.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1615430,25,No,883,26,3,32,3,2,4,6180.0,22807,1.0,23,3,2,0.0,6.0,4.5,2,6.0,5.0,1.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1186983,45,No,954,2,2,46,1,2,3,6632.0,12388,0.0,13,3,1,0.0,9.0,3.0,3,8.0,7.0,3.0,1.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1570791,23,No,310,10,1,79,4,1,3,3505.0,19630,1.0,18,3,4,0.0,2.0,3.0,3,2.0,2.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1052229,47,Yes,719,27,2,77,4,2,3,6397.0,10339,4.0,12,3,4,0.0,8.0,2.0,3,5.0,4.0,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1551168,34,No,304,2,4,60,3,2,4,6274.0,18686,1.0,22,3,3,0.0,6.0,4.5,3,6.0,5.0,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1699666,55,Yes,725,2,4,78,3,5,1,16558.25,21199,5.0,13,3,4,1.0,24.0,2.0,3,5.0,2.0,1.0,4.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
1521095,36,No,1434,8,1,76,2,3,1,7587.0,14229,1.0,15,3,2,0.0,10.0,1.0,3,10.0,7.0,0.0,9.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1224712,52,No,715,19,4,41,3,1,4,4258.0,26589,0.0,18,3,1,1.0,5.0,3.0,3,4.0,3.0,1.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1238998,26,No,575,1,1,71,1,1,4,4364.0,5288,3.0,14,3,1,1.0,5.0,2.0,3,2.0,2.0,2.0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1541532,29,No,657,27,2,66,3,2,3,4335.0,25549,4.0,12,3,1,1.0,11.0,3.0,2,8.0,7.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1152345,26,Yes,1146,8,4,38,2,2,1,5326.0,3064,6.0,17,3,3,0.0,6.0,2.0,2,4.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1830116,34,No,182,1,2,72,4,1,4,3280.0,13551,2.0,16,3,3,0.0,10.0,2.0,3,4.0,2.0,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1755563,54,No,376,19,4,95,3,2,1,5485.0,22670,8.5,11,3,2,2.0,9.0,4.0,3,5.0,3.0,1.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1660820,27,No,829,8,3,84,3,2,4,4342.0,24008,0.0,19,3,2,1.0,5.0,3.0,3,4.0,2.0,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1150067,37,No,571,10,4,82,3,1,1,2782.0,19905,0.0,13,3,2,2.0,6.0,3.0,2,5.0,3.0,4.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1862559,38,No,240,2,1,75,4,2,1,5980.0,26085,6.0,12,3,4,0.0,17.0,2.0,3,15.0,7.0,4.0,12.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1107380,34,No,121,2,3,86,2,1,1,4381.0,7530,1.0,11,3,3,0.0,6.0,3.0,3,6.0,5.0,1.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1734641,35,No,384,8,1,72,3,1,4,2572.0,20317,1.0,16,3,2,1.0,3.0,1.0,2,3.0,2.0,0.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1298935,30,No,921,1,4,38,1,1,3,3833.0,24375,3.0,21,3,3,2.0,7.0,2.0,3,2.0,2.0,0.0,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1025177,40,No,791,2,3,38,4,2,2,4244.0,9931,1.0,24,3,4,1.0,8.0,2.0,3,8.0,7.0,3.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1546242,34,No,1111,8,3,93,3,2,1,6500.0,13305,5.0,17,3,2,1.0,6.0,1.0,3,3.0,2.0,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1288565,42,No,570,8,2,66,3,5,4,16558.25,16225,1.0,13,3,2,1.0,24.0,4.0,2,20.5,7.0,7.5,9.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1572087,23,Yes,1243,6,3,63,4,1,1,1601.0,3445,1.0,21,3,3,2.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1451315,24,No,1092,9,3,60,2,1,2,2694.0,26551,1.0,11,3,3,2.5,1.0,4.0,3,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1755899,52,No,1325,11,4,82,3,2,3,3149.0,21821,8.0,20,3,2,1.0,9.0,3.0,3,5.0,2.0,1.0,4.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1330421,50,No,691,2,3,64,3,4,3,16558.25,6881,5.0,16,3,4,0.0,28.5,3.0,3,4.0,3.0,0.0,3.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1187355,29,Yes,805,1,2,36,2,1,1,2319.0,6689,1.0,11,3,4,1.0,1.0,1.0,3,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1297416,33,No,213,7,3,49,3,3,3,11691.0,25995,0.0,11,3,4,0.0,14.0,3.0,4,13.0,9.0,3.0,7.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1161558,33,Yes,118,16,1,69,3,2,1,5324.0,26507,5.0,15,3,3,0.0,6.0,3.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1069822,47,No,202,2,3,33,3,4,4,16558.25,12982,1.0,11,3,3,1.0,26.0,3.0,2,20.5,14.0,3.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1418243,36,No,676,1,3,35,3,2,2,5228.0,23361,0.0,15,3,1,1.0,10.0,2.0,3,9.0,7.0,0.0,5.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1312456,29,No,1252,23,3,81,4,1,3,2700.0,23779,1.0,24,3,3,1.0,10.0,3.0,3,10.0,7.0,0.0,7.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1294456,58,Yes,286,2,4,31,3,5,2,16558.25,25761,7.0,12,3,4,0.0,28.5,2.0,3,20.5,14.5,7.5,8.0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1637745,35,No,1258,1,4,40,4,1,3,2506.0,13301,3.0,13,3,3,0.0,7.0,0.5,3,2.0,2.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1307498,42,No,932,1,4,43,2,2,4,6062.0,4051,8.5,13,3,4,1.0,8.0,4.0,3,4.0,3.0,0.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
1759857,28,No,890,2,3,46,3,1,3,4382.0,16374,6.0,17,3,4,0.0,5.0,3.0,2,2.0,2.0,2.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1675215,36,No,1041,13,3,36,3,1,2,2143.0,25527,4.0,13,3,2,1.0,8.0,2.0,3,5.0,2.0,0.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1845955,32,No,859,4,3,98,2,2,3,6162.0,19124,1.0,12,3,3,1.0,14.0,3.0,3,14.0,13.0,6.0,8.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1178013,40,No,720,16,1,51,2,2,3,5094.0,11983,6.0,14,3,4,0.0,10.0,4.5,3,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1266910,30,No,946,2,3,52,2,2,4,6877.0,20234,5.0,24,3,2,0.0,12.0,4.0,2,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1643001,45,No,252,2,2,95,2,1,3,2274.0,6153,1.0,14,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1804767,42,No,933,29,2,98,3,2,2,4434.0,11806,1.0,13,3,4,1.0,10.0,3.0,2,9.0,8.0,7.0,8.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1686305,38,No,471,12,1,45,2,2,1,6288.0,4284,2.0,15,3,3,1.0,13.0,3.0,2,4.0,3.0,1.0,2.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1375250,34,No,702,16,3,100,2,1,4,2553.0,8306,1.0,16,3,3,0.0,6.0,3.0,3,5.0,2.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1744940,49,No,1184,11,3,43,3,3,4,7654.0,5860,1.0,18,3,1,2.0,9.0,3.0,4,9.0,8.0,7.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1545377,55,No,436,2,3,37,3,2,4,5160.0,21519,4.0,16,3,3,0.0,12.0,3.0,2,9.0,7.0,7.0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1282527,43,No,589,14,2,94,3,4,1,16558.25,5200,6.0,24,3,3,1.0,22.0,3.0,3,4.0,1.0,1.0,0.0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1266242,27,No,269,5,3,42,2,3,4,12808.0,8842,1.0,16,3,2,1.0,9.0,3.0,3,9.0,8.0,0.0,8.0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1668361,35,No,950,7,3,59,3,3,3,10221.0,18869,3.0,21,3,2,0.0,17.0,3.0,4,8.0,5.0,1.0,6.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1574775,28,No,760,2,2,81,3,2,2,4779.0,3698,1.0,20,3,1,0.0,8.0,2.0,3,8.0,7.0,7.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1822365,34,No,829,3,3,88,3,1,4,3737.0,2243,0.0,19,3,3,1.0,4.0,1.0,1,3.0,2.0,0.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1082176,26,Yes,887,5,3,88,2,1,3,2366.0,20898,1.0,14,3,1,1.0,8.0,2.0,3,8.0,7.0,1.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1415673,27,No,443,3,4,50,3,1,4,1706.0,16571,1.0,11,3,3,2.5,0.0,4.5,2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1455518,51,No,1318,26,1,66,3,4,3,16307.0,5594,2.0,14,3,3,1.0,28.5,2.0,2,20.0,6.0,4.0,14.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1117532,44,No,625,4,4,50,3,2,2,5933.0,5197,8.5,12,3,4,0.0,10.0,2.0,2,5.0,2.0,2.0,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1450149,25,No,180,2,1,65,4,1,1,3424.0,21632,7.0,13,3,3,0.0,6.0,3.0,2,4.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1826341,33,No,586,1,1,48,4,2,1,4037.0,21816,1.0,22,3,1,1.0,9.0,4.5,3,9.0,8.0,0.0,8.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1276016,35,No,1343,27,3,53,2,1,1,2559.0,17852,1.0,11,3,4,0.0,6.0,3.0,2,6.0,5.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1193450,36,No,928,1,2,56,3,2,4,6201.0,2823,1.0,14,3,4,1.0,18.0,1.0,2,18.0,14.0,4.0,11.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1119237,32,No,117,13,2,73,3,2,4,4403.0,9250,2.0,11,3,3,1.0,8.0,3.0,2,5.0,2.0,0.0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1077496,30,No,1012,5,2,75,2,1,4,3761.0,2373,8.5,12,3,2,1.0,10.0,3.0,2,5.0,4.0,0.0,3.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1689022,53,No,661,7,1,78,2,3,4,10934.0,20715,7.0,18,3,4,1.0,28.5,3.0,3,5.0,2.0,0.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1580740,45,No,930,9,4,74,3,3,1,10761.0,19239,4.0,12,3,3,1.0,18.0,2.0,3,5.0,4.0,0.0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1214731,32,No,638,8,3,91,4,2,3,5175.0,22162,5.0,12,3,3,1.0,9.0,3.0,2,5.0,3.0,1.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1501967,52,No,890,25,3,81,2,4,4,13826.0,19028,3.0,22,3,3,0.0,28.5,3.0,3,9.0,8.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1659259,37,No,342,16,4,66,2,2,3,6334.0,24558,4.0,19,3,4,2.0,9.0,2.0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1851689,28,No,1169,8,2,63,2,1,4,4936.0,23965,1.0,13,3,4,1.0,6.0,4.5,3,5.0,1.0,0.0,4.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1578894,22,No,1230,1,4,33,2,2,4,4775.0,19146,6.0,22,3,1,2.0,4.0,2.0,1,2.0,2.0,2.0,2.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1147768,44,No,986,8,1,62,4,1,4,2818.0,5044,2.0,24,3,3,1.0,10.0,2.0,2,3.0,2.0,0.0,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1341422,42,No,1271,2,2,35,3,1,4,2515.0,9068,5.0,14,3,4,0.0,8.0,2.0,3,2.0,1.0,2.0,2.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
1524503,36,No,1278,8,1,77,2,1,1,2342.0,8635,0.0,21,3,3,0.0,6.0,3.0,3,5.0,4.0,0.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1643524,25,No,141,3,3,98,3,2,1,4194.0,14363,1.0,18,3,4,0.0,5.0,3.0,3,5.0,3.0,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1330630,35,No,607,9,4,66,2,3,3,10685.0,23457,1.0,20,3,2,1.0,17.0,2.0,3,17.0,14.0,5.0,14.5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1050771,35,Yes,130,25,4,96,3,1,2,2022.0,16612,1.0,19,3,1,1.0,10.0,3.0,2,10.0,2.0,7.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1864456,32,No,300,1,4,61,3,1,4,2314.0,9148,0.0,12,3,2,1.0,4.0,2.0,3,3.0,0.0,0.0,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1252375,25,No,583,4,3,87,2,2,1,4256.0,18154,1.0,12,3,1,0.0,5.0,1.0,4,5.0,2.0,0.0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1127921,49,No,1418,1,3,36,3,1,1,3580.0,10554,2.0,16,3,2,1.0,7.0,2.0,3,4.0,2.0,0.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1122784,24,No,1269,4,1,46,2,1,4,3162.0,10778,0.0,17,3,4,0.0,6.0,2.0,2,5.0,2.0,3.0,4.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1767740,32,No,379,5,2,48,3,2,2,6524.0,8891,1.0,14,3,4,1.0,10.0,3.0,3,10.0,8.0,5.0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
